  ISU IEM BUFKIT STATION LISTING 20230730 - MODIFIED BY KYLE J GILLETT
------------------------------------------------------------------------
Entries may be added, deleted, or edited, BUT FORMAT MUST BE MAINTAINED.
------------------------------------------------------------------------
NUM numbers must be sequential.      Coordinates are in decimal degrees.
------------------------------------------------------------------------

NUM,LAT,LON,ID,NAME,LOC,EL(m),NOTE
784390,   18.57,   -72.30,  MTPP, PORT-AU-PRINCE ARPT              , HA,       29  ,0 METAR/TAF 2-99
784570,   19.75,   -70.55,  MDPP, PUERTO PLATA INTL                , DR,       15  ,0 METAR/TAF 2-99
784600,   19.46,   -70.69,  MDST, SANTIAGO INTL ARPT               , DR,       183 ,0 METAR/TAF 2-99
784790,   18.57,   -68.37,  MDPC, PUNTA CANA                       , DR,       12  ,0 METAR/TAF 2-99
784850,   18.43,   -69.67,  MDSD, CAUCEDO/DE LAS AMER              , DR,       18  ,0 METAR/TAF 2-99
784860,   18.47,   -69.88,  DSD , SANTO DOMINGO                    , DR,       14  ,0 3-93
785140,   18.50,   -67.12,  TJBQ, AQUADILLA/BORINQUEN              , PU,       72  ,0 METAR/TAF 2-99
785145,   18.27,   -67.15,  TJMZ, MAYAGUEZ/EUGENIO                 , PU,       9   ,0 METAR/TAF 2-99
785203,   18.02,   -66.57,  TJPS, PONCE/MERCEDITA                  , PU,       9   ,0 METAR/TAF 2-99
785260,   18.43,   -66.00,  TJSJ, SAN JUAN INTL ARPT               , PU,       19  ,0 FOUS 3-93
785430,   18.33,   -64.97,  TIST, C. AMALIE/CYRIL E.               , VI,       67  ,0 METAR/TAF 2-99
785470,   17.70,   -64.80,  TISX, CHRISTIANSTED/ALEXA              , VI,       17  ,0 METAR/TAF 2-99
785500,   18.45,   -64.53,  TUPJ, BEEF ISL/ROADTOWN                , VI,       4   ,0 METAR/TAF 2-99
785830,   17.53,   -88.30,  MZBZ, BELIZE INTL AIRPORT              , BH,       5   ,0 METAR/TAF 2-99
786150,   16.92,   -89.88,  MGFL, FLORES/SANTA ELENA               , GU,       115 ,0 METAR/TAF 2-99
786270,   15.32,   -91.47,  MGHT, HUEHUETENANGO                    , GU,       1901,0 METAR/TAF 2-99
786370,   15.72,   -88.60,  MGPB, PUERTO BARRIOS(MIL)              , GU,       1   ,0 METAR/TAF 2-99
786410,   14.58,   -90.52,  MGGT, GUATEMALA/LA AURORA              , GU,       1489,0 METAR/TAF 2-99
786470,   13.92,   -90.82,  MGSJ, SAN JOSE (CIV/MIL)               , GU,       2   ,0 METAR/TAF 2-99
786500,   13.57,   -89.83,  MSAC, ACAJUTLA/SONSONATE               , ES,       15  ,0 METAR/TAF 2-99
786630,   13.70,   -89.12,  MSSS, ILOPANGO/S.SALVADOR              , ES,       621 ,0 METAR/TAF 2-99
786660,   13.43,   -89.05,  MSLP, EL SALVADOR INTL                 , ES,       25  ,0 METAR/TAF 2-99
787000,   13.28,   -87.67,  MHAM, AMAPALA/LOS PELONAS              , HO,       5   ,0 METAR/TAF 2-99
787010,   16.46,   -85.92,  MHNJ, GUANAJA                          , HO,       2   ,0 METAR/TAF 2-99
787030,   16.32,   -86.53,  MHRO, ROATAN                           , HO,       5   ,0 METAR/TAF 2-99
787050,   15.73,   -86.87,  MHLC, LA CEIBA/GOLOSON                 , HO,       3   ,0 METAR/TAF 2-99
787060,   15.72,   -87.48,  MHTE, TELA                             , HO,       3   ,0 METAR/TAF 2-99
787070,   15.17,   -87.12,  MHYR, YORO                             , HO,       670 ,0 METAR/TAF 2-99
787080,   15.45,   -87.93,  MHLM, LA MESA/PEDRO SULA               , HO,       31  ,0 METAR/TAF 2-99
787110,   15.22,   -83.80,  MHPL, PUERTO LEMPIRA                   , HO,       13  ,0 METAR/TAF 2-99
787140,   14.90,   -85.93,  MHCA, CATACAMAS                        , HO,       442 ,0 METAR/TAF 2-99
787170,   14.78,   -88.78,  MHSR, SANTA ROSA DE COPAN              , HO,       1079,0 METAR/TAF 2-99
787190,   14.33,   -88.17,  MHLE, LA ESPERANZA                     , HO,       1100,0 METAR/TAF 2-99
787200,   14.05,   -87.22,  MHTG, TEGUCIGALPA/TONCONT              , HO,       994 ,0 METAR/TAF 2-99
787240,   13.30,   -87.18,  MHCH, CHOLUTECA                        , HO,       48  ,0 METAR/TAF 2-99
787300,   14.05,   -83.37,  MNPC, PUERTO CABEZAS(MIL)              , NK,       20  ,0 METAR/TAF 2-99
787410,   12.15,   -86.17,  MNMG, MANAGUA/AUGUSTO CES              , NK,       50  ,0 METAR/TAF 2-99
787613,    9.97,   -84.78,  MRCH, CHACARITA                        , CS,       2   ,0 METAR/TAF 2-99
787620,   10.00,   -84.22,  MROC, SAN JOSE/SANTAMARIA              , CS,       931 ,0 METAR/TAF 2-99
787625,    9.95,   -84.15,  MRPV, TOBIAS BOLANOS INTL              , CS,       994 ,0 METAR/TAF 2-99
787670,   10.00,   -83.05,  MRLM, LIMON INTL AIRPORT -4 METAR/TAF  , CS,       0   ,0
787740,   10.60,   -85.55,  MRLB, LIBERIA/TOMAS GUARD              , CS,       93  ,0 METAR/TAF 2-99
787838,    9.43,   -82.52,  MPCH, CAPTAIN MANUEL NINO              , PM,       6   ,0 METAR/TAF 2-99
787920,    9.05,   -79.37,  MPTO, TOCUMEN/GEN. OMAR                , PM,       11  ,0 METAR/TAF 2-99
787930,    8.39,   -82.42,  MPDA, DAVID/ENRIQUE MALEK              , PM,       26  ,0 METAR/TAF 2-99
787935,    9.35,   -82.25,  MPBO, BOCAS DEL TORO INTL              , PM,       3   ,0 METAR/TAF 2-99
787950,    8.08,   -80.94,  MPSA, SANTIAGO                         , PM,       88  ,0 METAR/TAF 2-99
788067,    8.97,   -79.51,  MPMG, MARCOS A. GELABERT               , PM,       13  ,0 METAR/TAF 2-99
788460,   18.20,   -63.05,  TQPF, WALL BLAKE                       , VI,       31  ,0 METAR/TAF 2-99
788564,   16.75,   -62.17,  TRPM, BLACKBURNE/PLYMOUTH              , AT,       12  ,0 METAR/TAF 2-99
788580,   17.29,   -62.68,  TKPK, GOLDEN ROCK                      , AT,       48  ,0 METAR/TAF 2-99
788590,   17.20,   -62.58,  TKPN, CHARLESTOWN/NEWCAST              , AT,       17  ,0 METAR/TAF 2-99
788620,   17.12,   -61.78,  TAPA, COOLIDGE AIRPORT                 , AT,       14  ,0 METAR/TAF 2-99
788660,   18.04,   -63.12,  TNCM, PRINSES JULIANA                  , MN,       9   ,0 METAR/TAF 2-99
788730,   17.48,   -62.98,  TNCE, FDR ARPT/ORANJESTAD              , MN,       39  ,0 METAR/TAF 2-99
788940,   17.90,   -62.85,  TFFJ, GUSTAVIA/ST.BARTHEL              , MF,       52  ,0 METAR/TAF 2-99
788970,   16.27,   -61.52,  TFFR, LE RAIZET/GUADELOUP              , MF,       8   ,0 METAR/TAF 2-99
789050,   15.53,   -61.30,  TDPD, MELVILLE HALL ARPT               , DO,       14  ,0 METAR/TAF 2-99
789060,   15.53,   -61.40,  TDCF, CANEFIELD AIRPORT                , DO,       5   ,0 METAR/TAF 2-99
789070,   15.30,   -61.40,  TDPR, ROSEAU                           , DO,       72  ,0 METAR/TAF 2-99
789540,   13.07,   -59.48,  TBPB, NTLEY ADAMS INTERNATIO           , NL,       56  ,0
789820,   12.50,   -70.01,  TNCA, REINA BEATRIX INTL               , NU,       33  ,0 METAR/TAF 2-99
789880,   12.20,   -68.97,  TNCC, HATO ARPT (CIV/MIL)              , NU,       67  ,0 METAR/TAF 2-99
789900,   12.15,   -68.28,  TNCB, FLAMINGO AIRPORT                 , NU,       7   ,0 METAR/TAF 2-99
800010,   12.58,   -81.72,  SKSP, SAN ANDRES ISLAND -2 METAR/TAF   , --,       0   ,0
800090,   11.13,   -74.23,  SKSM, SANTA MARTA/SIMON                , --,       1   ,0 METAR/TAF 2-99
800220,   10.45,   -75.52,  SKCG, CARTAGENA/RAFAEL NU              , --,       1   ,0 METAR/TAF 2-99
800280,   10.90,   -74.77,  SKBQ, BARRANQUILLA/ERNEST              , --,       10  ,0 METAR/TAF 2-99
800940,    7.10,   -73.20,  SKBG, BUCARAMANGO/PALONEG              , --,       1189,0 METAR/TAF 2-99
801100,    6.22,   -75.60,  SKMD, MEDELLIN/OLAYA HER               , --,       1499,0 METAR/TAF 2-99
801120,    6.18,   -75.43,  SKRG, RIONEGRO/JOSE MARI               , --,       2137,0 METAR/TAF 2-99
802100,    4.82,   -75.80,  SKPE, PEREIRA/MATECANA                 , --,       1342,0 METAR/TAF 2-99
802220,    4.70,   -74.13,  SKBO, BOGOTA/ELDORADO                  , --,       2548,0 METAR/TAF 2-99
804070,   10.57,   -71.73,  SVMC, MARACAIBO/LA CHINTA              , --,       65  ,0 METAR/TAF 2-99
804150,   10.60,   -66.98,  SVMI, CARACAS/S. BOLIVAR               , --,       48  ,0 METAR/TAF 2-99
820220,   -2.83,   -60.70,  XOAF, VISTA AEROPORTO                  , BZ,       140 ,0
821910,   -1.43,   -48.48,  XGEG, BRAZIL                           , EM,       24  ,0
823320,   -3.15,   -59.98,  XBZK, AUS BRAZIL                       , --,       84  ,0
823980,   -3.78,   -38.53,  XXKA, TALE                             , ZA,       25  ,0
825620,   -5.53,   -49.15,  XKKZ, ABA BRAZIL                       , --,       61  ,0
825790,   -5.05,   -42.82,  XXXO, EZINA BRAZIL                     , --,       69  ,0
825990,   -5.92,   -35.25,  XOPS, BRAZIL                           , AL,       49  ,0
827530,   -7.88,   -40.08,  XBXH, ICU                              , RI,       460 ,0
828240,   -8.70,   -63.90,  XRUA, VELHO                            , BZ,       102 ,0
828610,   -8.27,   -49.28,  XGXH, CEICAO ARAGUAIA                  , BZ,       19  ,0
829750,   -9.07,   -44.37,  XGQB, JESUS BRAZIL                     , --,       332 ,0
830630,  -10.70,   -48.40,  XDII, NACIONAL AERO                    , BZ,       290 ,0
832290,  -13.00,   -38.52,  XAQM, VADOR/ONDI                       , NA,       51  ,0
833620,  -15.65,   -56.10,  XQBI, ABA AEROPORTO BRAZIL             , --,       182 ,0
837210,  -23.00,   -47.13,  SBKP, CAMPINA/VIRACOP                  , OS,       661 ,0 Baker/UPS 11-08
837220,  -22.32,   -49.07,  XWEM, RU                               , --,       616 ,0
837430,  -22.90,   -43.17,  XZSJ, JANEIRO BRAZIL                   , DE,       26  ,0
837800,  -23.62,   -46.65,  XIKW, PAULO/CONGONH                    , AS,       802 ,0
839670,  -30.08,   -51.18,  XWCH, ALEGRE BRAZIL                    , TO,       3   ,0
840080,   -0.90,   -89.62,  XBYR, CRISTOBAL GALAPAGOS I            , --,       6   ,0
840710,   -0.13,   -78.48,  XOYB, TO/SUCRE ECUADOR                 , --,       2812,0
842030,   -2.15,   -79.88,  SEGU, GUAYAQU                          , IL,       5   ,0 Baker/UPS 11-08
845010,   -8.08,   -79.12,  XYVH, JILLO PERU                       , --,       30  ,0
846280,  -12.02,   -77.03,  XWNM, A-CALLAO/CHAVEZ PERU             , --,       11  ,0
851540,  -14.75,   -64.80,  XSOK, NID                              , AD,       236 ,0
852010,  -16.50,   -68.17,  XBBP, PAZ/EL ALTO BOLIVIA              , --,       4051,0
855740,  -33.38,   -70.78,  SCEL, AHUEL CHI                        , LE,       475 ,0 Klipfel/Delta 04-11
856290,  -34.97,   -71.22,  XBRO, ICO CHILE                        , --,       225 ,0
862180,  -25.16,   -57.38,  XLFR, NCI                              , ON,       101 ,0
871550,  -27.45,   -59.05,  XNVR, ISTENC                           , IA,       53  ,0
874800,  -32.92,   -60.78,  XKVD, IO                               , --,       25  ,0
875760,  -34.82,   -58.53,  XFNJ, NOS AIRES/EZEI                   , ZA,       20  ,0
878600,  -45.78,   -67.45,  XHXO, ODORO RIVADAVIA ARGEN.           , --,       46  ,0
911650,   21.98,  -159.35,  PHLI, LIHUE/KAUAI ISLAND (ASO          , HI,       45  ,0 FOUS 3-93 TAF 2-99
911780,   21.32,  -158.07,  PHNA, BARBERS PT NAS/OAHU              , HI,       15  ,0 METAR/TAF 2-99
911820,   21.35,  -157.93,  PHNL, HONOLULU INTL/OAHU               , HI,       5   ,0 FOUS TAF 2-99
911860,   21.15,  -157.10,  PHMK, MOLOKAI (AMOS)                   , HI,       137 ,0 METAR/TAF 2-99
911900,   20.90,  -156.43,  PHOG, KAHULUI ARPT/MAUI (ASOS          , HI,       20  ,0 FOUS 4-93 TAF 2-99
912120,   13.35,   144.80,  PGUM, M INTERNATION                    , AL,       91  ,0
912320,   15.12,   145.73,  PGSN, PAN INTERNAION                   , AL,       66  ,0
912450,   19.28,   166.65,  PWAK, E ISLAND AIRF                    , LD,       4   ,0
912850,   19.72,  -155.07,  PHTO, HILO/LYMAN FIELD (ASOS)          , UA,       11  ,0 FOUS 4-93 TAF 2-99
913340,    7.47,   151.85,  PTKK, K INTERNATIOANAL/MOEN            , IS,       2   ,0
913480,    6.97,   158.22,  PTPN, APE ISLA                         , ND,       46  ,0
913560,    5.33,   163.03,  PTSA, AIE/KOSRAE EA                    , ST,       4   ,0
913660,    8.73,   167.73,  PKWA, JALEIN/BUCHO                     , LZ,       8   ,0
913760,    7.08,   171.38,  PKMJ, URO/MARSHALL                     , IS,       3   ,0
914080,    7.33,   134.48,  PTRO, OR/PALAU ISLA                    , ND,       33  ,0
914130,    9.48,   138.08,  PTYA, ISLA                             , ND,       17  ,0
915001,   14.20,   145.20,  XVCG, TA                               , --,       0   ,0
915002,   15.00,   145.60,  XQLI, TINI                             , AN,       0   ,0
915003,   18.80,   145.70,  XUIN, AGRIH                            , AN,       0   ,0
915004,    8.10,   134.70,  XAQB, KAYANG                           , EL,       0   ,0
915005,    5.30,   132.20,  XXCZ, SONSOR                           , OL,       0   ,0
915006,    8.30,   137.50,  XSSX, NGU                              , LU,       0   ,0
915007,   10.00,   139.80,  XUOA, ULIT                             , HI,       0   ,0
915008,    9.80,   140.50,  XQEV, IS                               , --,       0   ,0
915009,    7.40,   134.90,  XRIX, WOLE                             , AI,       0   ,0
915010,    8.60,   144.60,  XYQY, FARAUL                           , EP,       0   ,0
915011,    7.40,   147.10,  XZLI, SATAW                            , AL,       0   ,0
915012,    7.40,   149.20,  XODW, PULUW                            , AT,       0   ,0
915013,    8.60,   149.70,  XIIP, UL                               , --,       0   ,0
915014,    8.60,   151.90,  XUXM, FANA                             , NU,       0   ,0
915015,    6.90,   152.70,  XHBK, LOS                              , AP,       0   ,0
915016,    5.50,   153.80,  XPUW, LUKUN                            , OR,       0   ,0
915017,    3.80,   155.00,  XGZD, NUKUO                            , RO,       0   ,0
915018,    5.80,   157.30,  XLGF, SAPWUAF                          , IK,       0   ,0
915019,    7.00,   157.90,  XVBW, PAK                              , IN,       0   ,0
915020,    6.80,   159.80,  XNQK, MOK                              , IL,       0   ,0
915021,    6.20,   160.70,  XUFA, PINGEL                           , AP,       0   ,0
915022,   11.80,   162.50,  XSFN, ENEWET                           , AK,       0   ,0
915023,    8.90,   165.70,  XXTN, AE                               , --,       0   ,0
915024,    7.30,   168.80,  XQGF, AILINGLAPL                       , AP,       0   ,0
915025,    5.90,   169.60,  XNTZ, JALU                             , IT,       0   ,0
915026,   11.20,   169.80,  XQRA, UTIR                             , IK,       0   ,0
915027,    9.50,   170.20,  XCVA, WOT                              , JE,       0   ,0
915028,    6.10,   171.80,  XJJD, LI                               , --,       0   ,0
919440,  -18.07,  -140.95,  TTO , TUAMOTU IS.                      , --,       3   ,0
931190,  -37.02,   174.80,  XLPI, KLAND AIRPORT N.Z.               , --,       7   ,0
941200,  -12.42,   130.87,  DDN , WIN AUSTRALIA                    , --,       29  ,0
945680,  -27.63,   152.72,  BAM , ERLEY (AUS-AF B)                 , --,       31  ,0
946100,  -31.92,   115.97,  XTIH, TH                               , --,       17  ,0
947670,  -33.95,   151.18,  SSY , NEY/KINGSFORD SMI                , TH,       5   ,0
948660,  -37.67,   144.83,  XKZA, BOURNE VICT. AUST                , --,       141 ,0
949260,  -35.40,   148.98,  XXPN, BERRA AUSTRALIA (4NASA)          , --,       692 ,0
949750,  -42.83,   147.50,  XBDH, ART AIRPORT AUSTRALIA            , --,       4   ,0
967430,   -6.15,   106.85,  XXMK, KAR                              , TA,       5   ,0
980091,   31.42,   -87.05,  KGZH, EVERGREEN (ASOS)                 , AL,       79  ,0 MOS/Weiss 2-99
983270,   15.18,   120.57,  RPLC, CLARK INT'L                      , PT,       146 ,0 Baker/UPS 11-08
984290,   14.52,   121.00,  RPLL, AQUINO ARPT PHILLIPPIN           , ES,       14  ,0 Klipfel/Delta 04-11
988360,    6.90,   122.07,  XMGS, BOANGA MINDANAO P.I.             , --,       6   ,0
994040,   33.49,   -77.59,  FPS7, FRYING PAN SHOALS EASTERN REG-0  , NC,       0   ,0
999020,   29.37,  -114.47,  XWUT, UNA CHAPELA BAJA (4NASA)         , --,       600 ,0
999030,   40.33,  -113.50,  XEJP, NEVILLE LAKE-BED(4NAS A)         , --,       1291,0
999040,   35.17,   -79.50,  XEJA, BRAGG (4NASA)                    , NC,       74  ,0
999050,   48.83,  -101.67,  XFGX, AFB (4NASA)                      , ND,       508 ,0
999060,   44.22,    -0.67,  XUMF, TIEUX (4NASA)                    , FR,       91  ,0
999070,  -28.00,    21.50,  XCLW, AHARI DESERT (4NAS A)            , --,       975 ,0
999080,  -40.50,   -68.00,  XHZG, QUEN ARG (4NASA)                 , --,       273 ,0
999090,  -27.33,   -59.50,  XCCH, ISTENCIA ARG (4NASA)             , --,       53  ,0
999100,  -28.23,   134.98,  XFJS, BER PEDY AUSTRAL(4NASA)          , --,       226 ,0
999110,   38.70,   -27.10,  LPLA, AZORES (4NASA)                   , ES,       52  ,0
999120,   61.20,  -149.80,  PAED, ENDORF ALASKA (4NASA)            , --,       65  ,0
999130,   -7.90,   -14.40,  FHAW, ENSION IS/ST HELENA (4NAS A)     , --,       86  ,0
999140,   35.70,   139.30,  RJTY, OTA JAPAN (4NASA)                , AB,       139 ,0
999150,   48.90,   -54.50,  CYQX, DER CANADA (4NASA)               , --,       151 ,0
999160,   43.50,     4.90,  LFMI, TUBE FRANCE (4NASA)              , --,       23  ,0
999170,   52.70,    -8.90,  EINN, NNON IRELAND (4NASA)             , --,       14  ,0
999180,  -14.50,   132.30,  YPTN, DAL AUSTRALIA (4NASA)            , --,       108 ,0
999190,   38.10,    -7.90,  LPBJ, A PORTUGAL (4NASA)               , --,       246 ,0
999200,   24.20,   120.60,  RCMQ, CHUAN KANG TAI (4NASA)           , NG,       5   ,0
999210,   12.70,   101.00,  VTBU, APHAO THAILAND (4NASA)           , --,       3   ,0
999220,   20.30,    41.60,  OEBA, BAHA SAUDI ARABIA (4NASA)        , --,       1653,0
999230,  -14.30,  -170.70,  NSTU, O PAGO SOLOMON (4NASA)           , IS,       3   ,0
999240,  -51.60,   -69.30,  SAWG, GALLEGOS ARG (4NASA)             , --,       20  ,0
999250,  -27.20,  -109.40,  SCIP, TER CHILE (4NASA)                , IS,       51  ,0
999260,   22.60,    88.50,  VECC, CUTTA INDIA (4NASA)              , --,       4   ,0
999270,   -8.10,   -34.90,  SBRF, RARAPES BRAZIL (4NASA)           , --,       18  ,0
999280,  -23.40,   -46.50,  SBGR, RULHOS BRAZIL (4NASA)            , --,       751 ,0
999290,    7.20,    79.90,  VCBI, OMBO SRI LANKA (4NASA)           , --,       8   ,0
999300,   10.60,   -67.00,  SVMI, BOLIVAR VEN(4NASA)               , ON,       43  ,0
999310,    4.80,   -52.40,  SOCA, HAMBEAU GUIANA (4NASA)           , FR,       105 ,0
999320,   19.10,    72.80,  VABB, BAY INDIA (4NASA)                , --,       8   ,0
999330,  -18.80,    47.50,  FMMI, MADAGASCAR (4NASA)               , TO,       1280,0
999340,   32.20,  -110.90,  KDMA, IS-MOUNTAIN (4NASA)              , CA,       824 ,0
999350,   44.10,  -103.10,  KRCA, SWORTH (4NASA)                   , SD,       1000,0
999360,   64.60,  -147.00,  PAEI, LSON ALASKA (4NASA)              , --,       167 ,0
999370,   34.80,  -120.60,  KVBG, DENBERG (4NASA)                  , CA,       112 ,0
999380,   34.60,  -118.10,  KPMD, MDALE (4NASA)                    , CA,       775 ,0
999400,   34.95,    69.27,  OAIX, RAM (USAF reques t)              , --,       1491,Lenhart 8-06
999440,   52.83,    -1.32,  EGNX, EAST MIDLAN                      , DS,       95  ,
999530,    9.01,     7.26,  DNAA, MDI AZIKIWE ARPT NIGER           , IA,       342 ,
999540,   23.61,  -116.48,  EFT1, IFIC OCE NASA ORION-13           , AN,       0   ,
999550,   46.00,    63.56,  BAK1, KONUR COSMODROME                 , KZ,       99  ,
999560,   47.67,    67.73,  UAKD, ZKAZGAN                          , KZ,       381 ,
999901,   19.73,  -156.05,  PHKO, KEAHOLE POINT/KONA               , HI,       13  ,
999902,   59.23,  -135.43,  PAHN, HAINES BOAT HARBOR               , AK,       10  ,
999903,   61.13,  -146.25,  PAVD, VALDEZ (INLAND POINT)            , AK,       37  ,
999904,   20.78,  -156.95,  PHNY, LANAI CITY AIRPORT               , HI,       399 ,
999905,   21.02,  -156.63,  PHJH, LAHAINA/WEST MAUI                , HI,       40  ,
999909,   17.85,   -66.52,  PSE , PONCE PUERTO RICO TAF-99         , PR,       0   ,
999911,   18.17,   -67.15,  MAZ , MAYAGUEZ PUERTO RICO TAF-99      , PR,       0   ,
999912,   35.25,   -93.09,  RUE , RUSSELLVILLE MCPL                , AR,       120 ,
