    IGRAv2 STATION LISTING 20230723 - MODIFIED BY KYLE J GILLETT
------------------------------------------------------------------------
Entries may be added, deleted, or edited, BUT FORMAT MUST BE MAINTAINED.
------------------------------------------------------------------------

------------------------------------------------------------------------


ID,LAT,LON,EL(m),NAME
RSM00025042,  69.9333,  167.9667,   16.0,  AJON ISLAND                   
RSM00025123,  68.7500,  161.2833,   32.0,  CHERSKIJ                      
RSM00025173,  68.9200, -179.4800,    2.0,  MYS SHMIDTA                   
RSM00025399,  66.1670, -169.8330,    7.0,  MYS UELEN                     
RSM00025400,  65.7333,  150.9000,   47.0,  ZYRYANKA                      
RSM00025428,  65.2333,  160.5333,  260.0,  OMOLON                        
RSM00025551,  64.6830,  170.4170,   23.0,  MARKOVO                       
RSM00025563,  64.7833,  177.5667,   64.0,  ANADYR                        
RSM00025594,  64.3830, -173.2330,   39.0,  BUHTA PROVIDENJA              
RSM00025677,  63.0170,  179.2830,   82.0,  BERINGOVSKAJA                 
RSM00025703,  62.9167,  152.4167,  206.1,  SEJMCHAN                      
RSM00025822,  61.9500,  160.8667,    2.0,  GIZIGA                        
RSM00025913,  59.5500,  150.7833,  115.3,  MAGADAN                       
RSM00025954,  60.3500,  166.0000,    4.0,  KORF                          
RSM00026063,  59.9500,   30.7000,   72.0,  ST.PETERSBURG (VOEJKOVO)      
RSM00026065,  59.9330,   30.3170,   20.0,  LENINGRAD/CHOSSEYNOR          
RSM00026258,  57.8170,   28.3330,   45.0,  PSKOV                         
RSM00026298,  57.8833,   34.0333,  186.0,  BOLOGOE                       
RSM00026477,  56.3500,   30.6167,   97.0,  VELIKIE LUKI                  
RSM00026702,  54.7264,   20.5583,   19.0,  KALININGRAD                   
RSM00026781,  54.7500,   32.0667,  240.0,  SMOLENSK                      
RSM00027038,  59.3183,   39.9256,  124.7,  VOLOGDA                       
RSM00027199,  58.5667,   49.5667,  156.5,  KIROV                         
RSM00027331,  57.5800,   39.5800,  103.0,  JAROSLAVL                     
RSM00027459,  56.2667,   44.0000,  161.1,  NIZHNIJ NOVGOROD              
RSM00027595,  55.6075,   49.2942,  115.5,  KAZAN                         
RSM00027612,  55.9300,   37.5183,  187.0,  MOSKVA (DOLGOPRUDNYJ)         
RSM00027707,  54.1000,   35.3500,  237.0,  SUHINICHI                     
RSM00027730,  54.6333,   39.7000,  155.0,  RYAZAN                        
RSM00027944,  52.7330,   41.4670,  161.0,  TAMBOV                        
RSM00027962,  53.1228,   45.0189,  169.5,  PENZA                         
RSM00027995,  52.9833,   49.4333,   44.7,  SAMARA (BEZENCHUK)            
RSM00028225,  57.9583,   56.1972,  170.0,  PERM                          
RSM00028275,  58.1500,   68.2500,   55.3,  TOBOL'SK                      
RSM00028445,  56.7333,   61.0667,  286.1,  EKATERINBURG (VERHNEE DUBROVO)
RSM00028661,  55.4567,   65.4011,   70.8,  KURGAN                        
RSM00028698,  54.9333,   73.4000,   90.4,  OMSK                          
RSM00028722,  54.7106,   55.8150,  103.6,  UFA-DIOMA                     
RSM00028900,  53.2500,   50.4500,   40.0,  SAMARA                        
RSM00029231,  58.3167,   82.9500,   72.9,  KOLPASEVO                     
RSM00029263,  58.4528,   92.2028,   76.9,  ENISEJSK                      
RSM00029282,  58.3833,   97.4500,  131.0,  BOGUCANY                      
RSM00029572,  56.1806,   92.6056,  204.6,  EMEL' YANOVO                  
RSM00029574,  56.0000,   92.8830,  215.0,  USAF-DS3-192                  
RSM00029612,  55.3544,   78.3083,  118.6,  BARABINSK                     
RSM00029634,  54.9667,   82.9500,  143.0,  NOVOSIBIRSK                   
RSM00029698,  54.8833,   99.0333,  410.6,  NIZHNEUDINSK                  
RSM00029839,  53.5000,   83.8333,  140.3,  BARNAUL                       
RSM00029846,  53.7333,   87.1833,  215.0,  ABAGUR                        
RSM00029862,  53.7667,   91.3167,  253.6,  ABAKAN                        
RSM00030054,  59.4500,  112.5833,  186.0,  VITIM                         
RSM00030230,  57.7667,  108.0667,  256.5,  KIRENSK                       
RSM00030309,  56.2833,  101.7500,  410.8,  BRATSK                        
RSM00030372,  56.9000,  118.2667,  709.0,  CHARA                         
RSM00030521,  54.8000,  105.1670,  418.0,  ZHIGALOVO                     
RSM00030554,  54.4667,  113.5833,  995.4,  BAGDARIN                      
RSM00030635,  53.4167,  109.0167,  459.0,  UST'-BARGUZIN                 
RSM00030636,  53.6167,  109.6333,  489.0,  BARGUZIN                      
RSM00030673,  53.7500,  119.7333,  624.0,  MOGOCHA                       
RSM00030692,  54.0000,  123.9670,  400.0,  SKOVORODINO                   
RSM00030710,  52.2670,  104.3170,  469.0,  IRKUTSK                       
RSM00030715,  52.4833,  103.8500,  435.5,  ANGARSK                       
RSM00030758,  52.0833,  113.4833,  671.0,  CHITA                         
RSM00030935,  50.3667,  108.7500,  770.0,  KRASNYJ CHIKOJ                
RSM00030965,  50.4000,  116.5167,  675.0,  BORZYA                        
RSM00031004,  58.6167,  125.3667,  678.4,  ALDAN                         
RSM00031088,  59.3667,  143.2000,    4.6,  OHOTSK                        
RSM00031168,  56.4500,  138.1500,    6.0,  AYAN                          
RSM00031300,  53.7414,  127.2764,  228.0,  ZEJA                          
RSM00031329,  53.0670,  132.9830,  542.0,  EKIMCHAN                      
RSM00031369,  53.1475,  140.6939,   44.8,  NIKOLAEVSK-NA-AMURE           
RSM00031510,  50.2803,  127.4783,  168.0,  BLAGOVESCETNSK                
RSM00031538,  50.0667,  132.1333,  343.2,  SUTUR                         
RSM00031561,  50.6000,  137.0333,   19.0,  KOMSOMOLSK-ON-AMUR            
RSM00031707,  47.7330,  130.9670,   73.0,  EKATERINO-NIKOLSKOE           
RSM00031736,  48.5333,  135.2333,   72.0,  HABAROVSK                     
RSM00031770,  49.0000,  140.3000,   20.5,  SOVETSKAYA GAVAN              
RSM00031873,  45.8667,  133.7333,  100.0,  DAL'NERECHENSK                
RSM00031909,  45.0000,  136.6000,   68.0,  TERNEJ                        
RSM00031977,  43.2667,  132.0500,   77.0,  VLADIVOSTOK (SAD GOROD)       
RSM00032061,  50.9000,  142.1667,   30.0,  ALEKSANDROVSK-SAHALINSKIJ     
RSM00032098,  49.2167,  143.1000,    7.0,  PORONAJSK                     
RSM00032099,  48.6500,  144.7500,   33.0,  M. TERPENIYA (FL)             
RSM00032150,  46.9500,  142.7167,   22.0,  JUZHNO-SAHALINSK              
RSM00032165,  44.0170,  145.8670,   49.0,  JUZHNO-KURILSK                
RSM00032186,  46.2000,  150.5000,   70.0,  USAF-DS3-216                  
RSM00032195,  46.8500,  151.8667,   26.0,  SIMUSIR                       
RSM00032215,  50.6833,  156.1333,   24.0,  SEVERO-KURIL'SK               
RSM00032217,  50.0170,  155.4000,   25.0,  USAF-DS3-217                  
RSM00032389,  56.3167,  160.8333,   28.0,  KLJUCHI                       
RSM00032477,  54.3000,  155.9167,   25.0,  SOBOLEVO                      
RSM00032540,  53.0833,  158.5833,   78.0,  PETROPAVLOVSK-KAMCHATSKIJ     
RSM00032618,  55.2000,  165.9833,   16.0,  OSTROV BERINGA                
RSM00034009,  51.7667,   36.1667,  246.4,  KURSK                         
RSM00034122,  51.6500,   39.2500,  100.0,  VORONEZ                       
RSM00034139,  51.1833,   40.7000,  193.0,  KAMENNAYA STEP NO2            
RSM00034172,  51.5567,   46.0394,  166.5,  SARATOV                       
RSM00034247,  50.4167,   41.0500,   90.4,  KALACH                        
RSM00034467,  48.7833,   44.3333,  141.0,  VOLGOGRAD                     
RSM00034731,  47.2500,   39.8167,   78.0,  ROSTOV-NA-DONU                
RSM00034858,  45.9167,   43.3500,   85.9,  DIVNOE                        
RSM00034866,  46.1800,   45.3500,    7.0,  YASHKUL                       
RSM00034882,  46.2833,   47.9833,  -17.0,  ASTRAHAN                      
RSM00035121,  51.6925,   55.0783,  114.8,  ORENBURG                      
RSM00036096,  51.7103,   94.4917,  626.1,  KYZYL                         
RSM00036259,  50.0000,   88.6670, 1758.0,  KOS-AGAC                      
RSM00037011,  44.1000,   39.0333,   94.6,  TUAPSE                        
RSM00037050,  44.0500,   43.0300,  573.0,  PJATIGORSK                    
RSM00037055,  44.2167,   43.1000,  312.6,  MINERAL'NYE VODY              
RSM00037099,  43.5833,   39.7667,  141.9,  SOCHI                         
RSM00037259,  43.0000,   47.5000,  -19.7,  MAHACHKALA                    
RSXUAC00073,  59.6800,   30.4500,   35.0,  SLUTSK                        
RSXUAC00075,  56.8000,   60.6000,  252.0,  SWERDLOWSK                    
RSXUAE04636,  53.0500,  158.3300,    5.0,  NIKOLAEVKA                    
RSXUAE04778,  77.7200,  104.2800,    7.0,  MYS CHELIUSKINA               
SAM00040373,  28.3167,   46.1333,  358.0,  AL-QAISUMAH                   
SAM00040375,  28.3833,   36.6000,  778.0,  TABUK                         
SAM00040394,  27.4333,   41.6833, 1015.0,  HAIL                          
SAM00040400,  26.2000,   36.4830,   24.0,  AL-WEJH                       
SAM00040416,  26.2670,   50.1670,   19.0,  DHAHRAN                       
SAM00040417,  26.4500,   49.8167,   22.0,  K.F.I.A.                      
SAM00040430,  24.5500,   39.7000,  654.0,  AL-MADINAH                    
SAM00040437,  24.9333,   46.7167,  614.0,  KING KHALED INT. AIRPORT      
SAM00040438,  24.7000,   46.7330,  603.0,  RIYADH OBS.                   
SAM00040476,  21.6670,   39.1500,    8.0,  USAF-DS3-251                  
SAM00040495,  20.4670,   45.6670,  615.0,  USAF-DS3-254                  
SAM00041024,  21.7000,   39.1833,   15.0,  JEDDAH                        
SAM00041112,  18.2333,   42.6500, 2090.0,  ABHA                          
SAM00041114,  18.3000,   42.8000, 2066.0,  KHAMIS MUSHAIT                
SAM00041140,  16.8830,   42.5830,    7.0,  GIZAN                         
SBM00071805,  46.7670,  -56.1670,   24.0,  SAINT-PIERRE                  
SEM00063985,  -4.6833,   55.5167,    4.0,  SEYCHELLES INTER. AIRPORT     
SEM00063995,  -9.3500,   46.5330,    4.0,  ALDABRA                       
SFM00068174, -23.8667,   29.4500, 1230.0,  PIETERSBURG (SAAF)            
SFM00068242, -25.7830,   25.5330, 1277.0,  MAFIKENG WO                   
SFM00068262, -25.7330,   28.1830, 1326.0,  PRETORIA-EENDRACHT            
SFM00068263, -25.9100,   28.2111, 1526.0,  PRETORIA (IRENE)              
SFM00068351, -26.6670,   27.0670, 1374.0,  USAF-DS3-475                  
SFM00068406, -28.5670,   16.5330,   27.0,  USAF-DS3-477                  
SFM00068424, -28.4136,   21.2597,  835.0,  UPINGTON                      
SFM00068438, -28.8000,   24.7670, 1196.0,  KIMBERLEY                     
SFM00068442, -29.1000,   26.3000, 1353.0,  BLOEMFONTEIN AIRPORT          
SFM00068461, -28.2500,   28.3333, 1680.0,  BETHLEHEM AIRPORT             
SFM00068462, -28.1700,   28.7700, 1680.0,  USAF-DS3-478                  
SFM00068476, -28.5670,   29.7670, 1100.0,  USAF-DS3-479                  
SFM00068512, -29.6719,   17.8875, 1006.0,  SPRINGBOK                     
SFM00068538, -30.6747,   23.9992, 1286.0,  DE AAR                        
SFM00068588, -29.9667,   30.9500,    8.0,  DURBAN/LOUIS BOTHA            
SFM00068592, -29.6017,   31.1300,  105.0,  KING SHAKA INT'L AIRPORT      
SFM00068728, -32.3400,   22.5700,  842.0,  USAF-DS3-483                  
SFM00068816, -33.9700,   18.6000,   46.0,  CAPE TOWN INTNL. AIRPORT      
SFM00068828, -34.0170,   22.3830,  190.0,  GEORGE AIRPORT                
SFM00068842, -33.9844,   25.6108,   63.0,  PORT ELIZABETH                
SFM00068858, -33.0330,   27.8330,  125.0,  EAST LONDON                   
SFM00068994, -46.8831,   37.8669,   24.0,  MARION ISLAND                 
SGM00061600,  16.0500,  -16.4830,    4.0,  SAINT-LOUIS                   
SGM00061641,  14.7300,  -17.5000,   24.5,  DAKAR/YOFF                    
SGM00061687,  13.7697,  -13.6797,   48.7,  TAMBACOUNDA                   
SGM00061695,  12.5500,  -16.2670,   26.0,  ZIGUINCHOR                    
SGXUAAWO067,  14.8000,  -17.0667,   71.0,  THIES                         
SHM00061901, -15.9419,   -5.6672,  435.0,  ST. HELENA IS.                
SHM00061902,  -7.9667,  -14.4000,   79.0,  WIDE AWAKE FIELD              
SHM00068906, -40.3500,   -9.8800,   54.0,  GOUGH ISLAND                  
SIM00014015,  46.0656,   14.5122,  299.0,  LJUBLJANA/BEZIGRAD            
SLM00061856,   8.6170,  -13.2000,   27.0,  LUNGI                         
SNM00048698,   1.3667,  103.9833,    5.0,  SINGAPORE/CHANGI AIRPORT      
SPM00008001,  43.3658,   -8.4214,   58.0,  LA CORUNA                     
SPM00008023,  43.4911,   -3.8006,   52.0,  SANTANDER                     
SPM00008055,  42.5830,   -5.6500,  914.0,  LEON/VIRGEN DEL CAM           
SPM00008084,  42.4500,   -2.3330,  363.0,  LOGRONO/AGONCILLO             
SPM00008087,  42.2000,   -1.4500,  295.0,  BARDENAS REALES               
SPM00008140,  41.7170,   -4.8500,  849.0,  VALLADOLID/VILLANUB           
SPM00008160,  41.6786,   -1.0731,  252.0,  ZARAGOZA/BASE AEREA           
SPM00008190,  41.3844,    2.1181,   95.0,  BARCELONA SERVEI              
SPM00008202,  40.9500,   -5.5000,  794.0,  SALAMANCA/MATACAN             
SPM00008221,  40.4653,   -3.5797,  631.0,  MADRID/BARAJAS RS             
SPM00008301,  39.5500,    2.6170,    6.0,  PALMA DE MALLORCA             
SPM00008302,  39.6058,    2.7067,   41.0,  MALLORCA-SON BONET            
SPM00008314,  39.8670,    4.2330,   86.0,  MENORCA/MAHON                 
SPM00008383,  37.2783,   -6.9117,   19.0,  HUELVA                        
SPM00008430,  38.0019,   -1.1708,   61.0,  MURCIA                        
SPM00008433,  37.7830,   -0.8000,    3.0,  MURCIA/SAN JAVIER             
SPM00060018,  28.3183,  -16.3822,  105.0,  TENERIFE-GUIMAR               
SPM00060020,  28.4670,  -16.2500,   36.0,  STA. CRUZ DE TENERI           
STM00078949,  13.7500,  -60.9800,   99.0,  VIEUX FORT                    
SUM00062600,  21.8170,   31.3500,  190.0,  WADI HALFA                    
SUM00062640,  19.5330,   33.3170,  312.0,  ABU HAMED                     
SUM00062641,  19.5830,   37.2170,    3.0,  PORT SUDAN                    
SUM00062650,  19.1670,   30.4830,  226.0,  DONGOLA                       
SUM00062660,  18.5500,   31.8500,  249.0,  KARIMA                        
SUM00062680,  17.7000,   33.9670,  345.0,  ATBARA                        
SUM00062721,  15.6000,   32.5500,  382.0,  KHARTOUM                      
SUM00062730,  15.4670,   36.4000,  500.0,  KASSALA                       
SUM00062751,  14.4000,   33.4830,  408.0,  WAD MEDANI                    
SUM00062752,  14.0330,   35.4000,  599.0,  GEDAREF                       
SUM00062760,  13.6170,   25.3330,  733.0,  EL FASHER                     
SUM00062770,  13.4830,   22.4500,  805.0,  GENINA                        
SUM00062771,  13.1670,   30.2330,  574.0,  EL OBEID                      
SUM00062772,  13.1670,   32.6670,  381.0,  AROMA                         
SUM00062781,  12.7000,   28.4330,  564.0,  EN NAHUD                      
SUM00062805,  11.7830,   34.3830,  470.0,  DAMAZINE                      
SUXUAE04936,  15.5800,   32.5500,  388.0,  AL-KHARTUM                    
SVM00001004,  78.9233,   11.9222,   15.5,  NY-ALESUND II                 
SVM00001028,  74.5039,   19.0011,   20.0,  BJORNOYA                      
SVM00020107,  78.0700,   14.2200,   49.0,  BARENTSBURG                   
SWM00002084,  57.7170,   11.7830,    5.0,  USAF-DS3-010                  
SWM00002185,  65.5433,   22.1144,   17.0,  LULEA-KALLAX                  
SWM00002225,  63.1830,   14.5000,  366.0,  USAF-DS3-012                  
SWM00002365,  62.5317,   17.4361,    3.9,  SUNDSVALL HARNOSAND           
SWM00002465,  59.3500,   17.9500,   22.0,  USAF-DS3-016                  
SWM00002515,  58.1830,   12.1500,   20.0,  TORPABRON                     
SWM00002527,  57.6572,   12.2911,  164.0,  GOTEBORG/LANDVETTER           
SWM00002591,  57.6500,   18.3500,   45.0,  VISBY AEROLOGISKA STATION     
SXM00088968, -60.7500,  -44.7167,    4.0,  ISLAS ORCADAS (MET)           
SYM00040001,  37.0500,   41.2170,  455.0,  KAMISHLI                      
SYM00040007,  36.3330,   37.2170,  425.0,  ALEPPO INT. AEROPOR           
SYM00040022,  35.5330,   35.7670,    7.0,  LATTAKIA                      
SYM00040030,  35.1170,   36.7500,  303.0,  HAMA                          
SYM00040039,  35.9330,   39.0170,  245.0,  RAQQA                         
SYM00040080,  33.4170,   36.5170,  610.0,  DAMASCUS INT. AIRPO           
SZM00006610,  46.8117,    6.9425,  490.0,  PAYERNE                       
TBM00078894,  17.9000,  -62.8500,   52.0,  ST. BARTHELEMY                
TDM00078967,  10.6833,  -61.6167,   13.1,  TRINIDAD BWI                  
TDM00078970,  10.6167,  -61.3500,   12.0,  PIARCO INT. AIRPORT           
TEM00061976, -15.8878,   54.5206,    7.0,  SERGE-FROLOW (ILE TROMELIN)   
THM00048327,  18.7706,   98.9683,  313.2,  CHIANG MAI                    
THM00048354,  17.3769,  102.8094,  177.0,  UDON THANI                    
THM00048357,  17.4170,  104.7830,  148.0,  NAKHON PHANOM                 
THM00048378,  16.7961,  100.2758,   44.0,  PHITSANULOK                   
THM00048379,  16.4330,  101.1500,  116.0,  PHETCHABUN                    
THM00048381,  16.4608,  102.7894,  187.0,  KHON KAEN                     
THM00048407,  15.2500,  104.8667,  122.0,  UBON RATCHATHANI              
